http://data.ordnancesurvey.co.uk/id/postcodeunit/BA12XP,BA1 2XP,51.388533,-2.380282
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA12XW,BA1 2XW,51.387278,-2.381723
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA12YB,BA1 2YB,51.391094,-2.380720
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA12YE,BA1 2YE,51.391292,-2.378092
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA12YF,BA1 2YF,51.390281,-2.376430
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA12ZA,BA1 2ZA,51.378855,-2.355560
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA12ZG,BA1 2ZG,51.378855,-2.355560
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA12ZH,BA1 2ZH,51.378855,-2.355560
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA12ZN,BA1 2ZN,51.378855,-2.355560
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13AA,BA1 3AA,51.383655,-2.370370
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13AE,BA1 3AE,51.384595,-2.374616
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13AH,BA1 3AH,51.384193,-2.373852
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13AP,BA1 3AP,51.384889,-2.375352
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13BA,BA1 3BA,51.385632,-2.379252
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13BB,BA1 3BB,51.385403,-2.380457
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13BE,BA1 3BE,51.386211,-2.380909
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13BG,BA1 3BG,51.386448,-2.379906
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13BN,BA1 3BN,51.384910,-2.382709
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13BR,BA1 3BR,51.386876,-2.383818
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13BS,BA1 3BS,51.386748,-2.384507
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13BU,BA1 3BU,51.385274,-2.384264
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13BX,BA1 3BX,51.385437,-2.383921
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13DA,BA1 3DA,51.388387,-2.391778
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13DF,BA1 3DF,51.384659,-2.382607
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13DJ,BA1 3DJ,51.384145,-2.383019
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13DL,BA1 3DL,51.384039,-2.382328
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13DN,BA1 3DN,51.384176,-2.381697
